date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:53	85944/85944	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:53:51%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-03-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2ef0.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-03-01)
15:53:55	86259/86259	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:53:53%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-03-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index41f1.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-04)
15:53:56	86254/86254	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:53:53%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-04	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index7f11.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-04)
15:53:57	86181/86181	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:53:54%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-05-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9653.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-04)
15:53:58	85939/85939	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:53:55%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-04	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index3ad8.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-04-01)
15:53:59	85923/85923	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:53:57%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-04-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexd22a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-04-01)
15:54:00	86254/86254	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:53:58%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-04-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2042.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-05)
15:54:01	87997/87997	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:53:59%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1965-05	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9801.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-05)
15:54:02	86214/86214	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:53:59%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index8d69.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-05)
15:54:03	86214/86214	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:01%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexe754.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-06-01)
15:54:04	88036/88036	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:02%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexe673.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-06-01)
15:54:05	88036/88036	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:03%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexba5a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-07-01)
15:54:06	86288/86288	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:04%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexacbe.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-07-01)
15:54:07	86288/86288	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:05%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1dbf.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-08-01)
15:54:08	86382/86382	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:05%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-09-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa22f.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-08-01)
15:54:10	86382/86382	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:07%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-09	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexf079.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1970-09-01)
15:54:11	86334/86334	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:08%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1970-10-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6329.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1970-09-01)
15:54:12	85866/85866	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:10%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-05	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index15b3.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-05-01)
15:54:12	86334/86334	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:09%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1970-10	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index8db2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1971-10-01)
15:54:14	85875/85875	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:11%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2081-05-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index92b2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-05-01)
15:54:14	85902/85902	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:12%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index263d.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-05-01)
15:54:16	85899/85899	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:14%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index20ec.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-06-01)
15:54:17	87658/87658	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:14%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexabb1.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-06-01)
15:54:18	85982/85982	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:16%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index46b6.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-07-01)
15:54:19	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:16%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2077-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index7901.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-07-01)
15:54:21	87740/87740	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:18%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2076-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index4077.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2077-08-01)
15:54:21	86069/86069	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:18%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2077-09-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index433c.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2077-08-01)
15:54:23	86019/86019	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:21%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2076-10-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index7e59.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2076-09-01)
15:54:23	87832/87832	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:21%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2075-09	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index4794.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2076-09-01)
15:54:25	86010/86010	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:23%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2074-10	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6d67.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2075-10-01)
15:54:26	86045/86045	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:23%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2075-11-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9c7d.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2075-10-01)
15:54:28	86043/86043	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:25%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2073-11	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index20fa.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2074-11-01)
15:54:28	86361/86361	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:26%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-11	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index7850.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1970-11)
15:54:29	86361/86361	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:27%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-11-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index00d4.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-12)
15:54:30	88193/88193	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:27%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-12	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index4e0b.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-12)
15:54:32	87812/87812	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:29%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2074-12	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexde3e.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2075-12-01)
15:54:32	86041/86041	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:30%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2076-12-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexc536.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2075-12-01)
15:54:33	88193/88193	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:31%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-12-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index25e1.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-01)
15:54:34	86325/86325	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:32%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6a0a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-01)
15:54:36	87786/87786	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:34%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexf119.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2077-01-01)
15:54:36	86014/86014	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:34%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2076-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index0d38.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2077-01-01)
15:54:37	86325/86325	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:35%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1044.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-02)
15:54:39	86341/86341	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:36%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2c1b.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-02)
15:54:40	84273/84273	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:38%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2077-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexf32b.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-02-01)
15:54:40	86026/86026	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:38%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexe200.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-02-01)
15:54:42	86341/86341	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:39%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa235.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-03)
15:54:43	86254/86254	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:40%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-03	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexd8b7.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-03)
15:54:44	85954/85954	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:42%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-03-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index000c.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-03-01)
15:54:44	85939/85939	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:42%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-03	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index479c.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-03-01)
15:54:46	86254/86254	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:43%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-03-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index76ca-2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-04)
15:54:47	86250/86250	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:44%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1965-04	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index5b69.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-04)
15:54:48	88000/88000	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:45%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-05-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index12f2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-04)
15:54:49	85943/85943	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:46%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-04	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexd682.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-04-01)
15:54:49	85927/85927	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:47%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2081-04-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa244.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-04-01)
15:54:51	86250/86250	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:49%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1965-04-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index15e2-2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1965-05)
15:54:52	86193/86193	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:49%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1964-05	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2b76.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1965-05)
15:54:52	86213/86213	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:50%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1965-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index7775.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1965-05)
15:54:53	86213/86213	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:51%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1965-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6bbf.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-06-01)
15:54:55	86221/86221	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:52%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index4a75.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-06-01)
15:54:56	86221/86221	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:53%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1966-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexca27.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-07-01)
15:54:56	86294/86294	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:54%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6fb1.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-07-01)
15:54:57	86294/86294	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:55%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1967-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexcf4b.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-08-01)
15:54:59	88210/88210	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:56%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-09-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index21a2.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-08-01)
15:55:00	88210/88210	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:58%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1968-09	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa60e.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-09-01)
15:55:00	86331/86331	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:58%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-10-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index7a7e.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-09-01)
15:55:02	86331/86331	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:54:59%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1969-10	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index4461.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=1970-10-01)
15:55:03	85872/85872	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:55:01%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-05	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6ef5.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2081-05-01)
15:55:04	85878/85878	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:55:02%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2082-05-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexea83.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2081-05-01)
15:55:04	87641/87641	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:55:02%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2081-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexddbc.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2081-05-01)
15:55:06	85900/85900	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:55:03%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1b56.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-06-01)
15:55:06	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:55:05%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa2ef.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2080-06-01)
15:55:08	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:55:06%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9620.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-07-01)
15:55:08	85979/85979	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:55:06%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9413.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2079-07-01)
15:55:09	87737/87737	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:55:08%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2077-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index3020.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2078-08-01)
